,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
moment_1_2_2,0.3376169528866807,0.3,0.38,0.33762041482788846,0.3,0.38,0.33769277775212975,0.3,0.38,0.9543331439801495,0.95,0.96,0.9543338186374243,0.95,0.96,0.9543479176541184,0.95,0.96
moment_1_2_3,0.456748564703637,0.42,0.5,0.4567444195422831,0.42,0.5,0.4566015756023059,0.42,0.5,0.9718083521623692,0.97,0.98,0.9718078944757742,0.97,0.98,0.9717921175964747,0.97,0.98
moment_1_3_0,0.007468248855550737,0.0,0.01,0.0074776271713722555,0.0,0.01,0.007480525158083372,0.0,0.01,0.23576741422045688,0.11,0.35,0.23599531487363634,0.11,0.35,0.2360657116754545,0.11,0.35
moment_1_3_1,0.06804966755169017,0.06,0.08,0.06806969982120074,0.06,0.08,0.0681297422137166,0.06,0.08,0.7496094405897258,0.71,0.79,0.7496687154978577,0.71,0.79,0.7498462264483127,0.71,0.79
moment_1_3_2,0.13176597933530865,0.11,0.16,0.13176580703080878,0.11,0.16,0.131764734912112,0.11,0.16,0.8615397893812765,0.84,0.88,0.8615396097188209,0.84,0.88,0.8615384918083374,0.84,0.88
moment_1_3_3,0.255935274910099,0.23,0.29,0.2559320585103058,0.23,0.29,0.25588670709008166,0.23,0.29,0.9337868192835516,0.92,0.94,0.9337857749810353,0.92,0.94,0.9337710477100579,0.92,0.94
moment_2_0_0,0.983784008807607,0.98,0.99,0.9837841689286716,0.98,0.99,0.9841826103797918,0.98,0.99,0.9995981302476344,1.0,1.0,0.9995981342795914,1.0,1.0,0.9996081633428499,1.0,1.0
moment_2_0_1,0.9711044380293614,0.97,0.98,0.9711045652270259,0.97,0.98,0.9712798629333975,0.97,0.98,0.9992747858340084,1.0,1.0,0.999274789118992,1.0,1.0,0.9992793155283186,1.0,1.0
moment_2_0_2,0.985617498065377,0.98,0.99,0.9856175211426007,0.98,0.99,0.9856823651672144,0.98,0.99,0.9996442149982027,1.0,1.0,0.9996442155771964,1.0,1.0,0.9996458423703075,1.0,1.0
moment_2_0_3,0.8266391822887768,0.8,0.85,0.8266416232610275,0.8,0.85,0.8271191127421461,0.8,0.85,0.9949109663659053,0.99,1.0,0.9949110526069885,0.99,1.0,0.99492791310884,0.99,1.0
moment_2_1_0,0.44482490470458397,0.41,0.49,0.4448353802856832,0.41,0.49,0.4451797836922142,0.41,0.49,0.970458404304658,0.97,0.98,0.9704596203793364,0.97,0.98,0.9704995708263491,0.97,0.98
moment_2_1_1,0.9331724349397795,0.92,0.94,0.9331734087431887,0.92,0.94,0.9337312638463452,0.92,0.94,0.9982563794724375,1.0,1.0,0.9982564066523077,1.0,1.0,0.9982719678951589,1.0,1.0
moment_2_1_2,0.8575106814329683,0.84,0.88,0.8575104771515704,0.84,0.88,0.8574600755570296,0.84,0.88,0.9959635242506168,1.0,1.0,0.9959635175293234,1.0,1.0,0.9959618591143347,1.0,1.0
moment_2_1_3,0.9661941051708496,0.96,0.97,0.9661942168998965,0.96,0.97,0.9663251594522216,0.96,0.97,0.9991473442322549,1.0,1.0,0.999147347146409,1.0,1.0,0.9991507619819114,1.0,1.0
moment_2_2_0,0.9372814035782937,0.93,0.95,0.9372815292232882,0.93,0.95,0.937358519955299,0.93,0.95,0.9983705754837285,1.0,1.0,0.9983705789607296,1.0,1.0,0.9983727093711497,1.0,1.0
moment_2_2_1,0.9591580225814704,0.95,0.97,0.9591581999122453,0.95,0.97,0.9593289766723271,0.95,0.97,0.9989625147465799,1.0,1.0,0.9989625194381505,1.0,1.0,0.9989670368268249,1.0,1.0
moment_2_2_2,0.9712653251609455,0.97,0.98,0.971265322249894,0.97,0.98,0.9712612879931349,0.97,0.98,0.9992789402051504,1.0,1.0,0.9992789401299944,1.0,1.0,0.99927883597523,1.0,1.0
moment_2_2_3,0.980925546266783,0.98,0.98,0.9809255390735284,0.98,0.98,0.9809103725341273,0.98,0.98,0.9995259476756504,1.0,1.0,0.9995259474934884,1.0,1.0,0.9995255634103418,1.0,1.0
moment_2_3_0,0.5068436587266668,0.47,0.55,0.5068433584765121,0.47,0.55,0.5068307068782177,0.47,0.55,0.9768185474630815,0.97,0.98,0.9768185202624249,0.97,0.98,0.9768173740842915,0.97,0.98
moment_2_3_1,0.9359200054895013,0.93,0.95,0.9359199201761328,0.93,0.95,0.9358688351681046,0.93,0.95,0.9983328478399757,1.0,1.0,0.9983328454723853,1.0,1.0,0.9983314277015582,1.0,1.0
moment_2_3_2,0.88038131687188,0.86,0.9,0.88038118957711,0.86,0.9,0.880342779320642,0.86,0.9,0.9966970081859705,1.0,1.0,0.996697004206627,1.0,1.0,0.9966958034179842,1.0,1.0
moment_2_3_3,0.9798839176035257,0.98,0.98,0.9798839246962427,0.98,0.98,0.9798980902645876,0.98,0.98,0.9994995421350645,1.0,1.0,0.999499542315053,1.0,1.0,0.9994999017828236,1.0,1.0
moment_3_0_0,0.8513745978937972,0.83,0.87,0.8513749350166117,0.83,0.87,0.8514541195220968,0.83,0.87,0.9957602205020719,1.0,1.0,0.995760231749994,1.0,1.0,0.995762873458827,1.0,1.0
moment_3_0_1,0.3178457273286099,0.28,0.36,0.31785074531936053,0.28,0.36,0.31794663797510087,0.28,0.36,0.9502579281075916,0.94,0.96,0.9502590220384947,0.94,0.96,0.9502799206567512,0.94,0.96
moment_3_0_2,0.5622859872897682,0.52,0.6,0.5622854531620854,0.52,0.6,0.5622573229106348,0.52,0.6,0.9813670842577815,0.98,0.98,0.9813670445742715,0.98,0.98,0.9813649545092187,0.98,0.98
moment_3_0_3,0.2978670629922504,0.26,0.34,0.29787031146428516,0.26,0.34,0.29792682510046037,0.26,0.34,0.9456329696113505,0.94,0.95,0.945633768141192,0.94,0.95,0.9456476575861166,0.94,0.95
moment_3_1_0,-0.00860853083055029,-0.01,-0.01,-0.00860653652422839,-0.01,-0.01,-0.008607234301325761,-0.01,-0.01,-0.5383131926794987,-0.8,-0.3,-0.5381230116730338,-0.8,-0.3,-0.5381895478181828,-0.8,-0.3
moment_3_1_1,0.07287751281985717,0.06,0.09,0.07288919520899957,0.06,0.09,0.0729268713134599,0.06,0.09,0.7631931838913538,0.72,0.8,0.7632244286993165,0.72,0.8,0.7633251434841064,0.72,0.8
moment_3_1_2,0.05640406911259208,0.05,0.07,0.056402869968591264,0.05,0.07,0.05639993131962082,0.05,0.07,0.7102122961499947,0.66,0.76,0.710207659018813,0.66,0.76,0.7101962945843016,0.66,0.76
moment_3_1_3,0.1839060206850554,0.16,0.21,0.18390393528640084,0.16,0.21,0.18388466987461272,0.16,0.21,0.9023371877173805,0.89,0.92,0.9023359632269783,0.89,0.92,0.9023246499353833,0.89,0.92
moment_3_2_0,0.6880415160346096,0.65,0.72,0.6880416212920394,0.65,0.72,0.6880511396171594,0.65,0.72,0.9890624011032253,0.99,0.99,0.9890624064082442,0.99,0.99,0.9890628861293762,0.99,0.99
moment_3_2_1,0.41013917017645274,0.37,0.45,0.4101299811056609,0.37,0.45,0.40986819287762244,0.37,0.45,0.9661107945313018,0.96,0.97,0.9661095509096221,0.96,0.97,0.9660740991875413,0.96,0.97
moment_3_2_2,0.5296471922032694,0.49,0.57,0.5296441134975717,0.49,0.57,0.5295020128992154,0.49,0.57,0.9787994596200735,0.98,0.98,0.9787992031711841,0.98,0.98,0.9787873634289989,0.98,0.98
moment_3_2_3,0.2766517854033859,0.24,0.31,0.27664671018332454,0.24,0.31,0.2765671507069149,0.24,0.31,0.9400510580743529,0.93,0.95,0.9400496288044166,0.93,0.95,0.9400272171888368,0.93,0.95
moment_3_3_0,-0.01437235269172692,-0.02,-0.01,-0.01437213947890479,-0.02,-0.01,-0.014372263337154231,-0.02,-0.01,-1.3861639440699398,-1.79,-1.02,-1.3861155720511207,-1.79,-1.02,-1.3861436717833056,-1.79,-1.02
moment_3_3_1,0.014007220821736112,0.01,0.02,0.014016304760596718,0.01,0.02,0.014021601174718642,0.01,0.02,0.3680703479976994,0.26,0.47,0.3682232971001611,0.26,0.47,0.3683124416072923,0.26,0.47
moment_3_3_2,0.03047001736182865,0.02,0.04,0.0304648638352835,0.02,0.04,0.030458225919568847,0.02,0.04,0.5630387240038311,0.49,0.63,0.5629958007992282,0.49,0.63,0.5629405025114943,0.49,0.63
moment_3_3_3,0.11689043000613726,0.1,0.14,0.11689014866750214,0.1,0.14,0.11688862190712593,0.1,0.14,0.8444029012464644,0.82,0.87,0.8444025431600028,0.82,0.87,0.8444005998819764,0.82,0.87
gradient_0,0.8187965189202642,0.79,0.84,0.8187966797742566,0.79,0.84,0.8188264814746817,0.79,0.84,0.9946313039631993,0.99,1.0,0.994631309752421,0.99,1.0,0.9946323822935523,0.99,1.0
gradient_1,0.9055599485161773,0.89,0.92,0.905559747867185,0.89,0.92,0.9054808720439532,0.89,0.92,0.9974628165645208,1.0,1.0,0.9974628106269031,1.0,1.0,0.9974604763301469,1.0,1.0
gradient_2,0.8331352944694884,0.81,0.86,0.8331363716810664,0.81,0.86,0.8333569442196509,0.81,0.86,0.9951387413323423,0.99,1.0,0.9951387788169364,0.99,1.0,0.9951464522742386,0.99,1.0
