,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-2-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9608023826525435,0.95,0.97,0.9608028028065475,0.95,0.97,0.961225235827024,0.95,0.97,0.9990059463732988,1.0,1.0,0.9990059574520924,1.0,1.0,0.9990170915637628,1.0,1.0
log-sigma-2-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.8659738774777188,0.85,0.88,0.8659804975115644,0.85,0.88,0.8677377862373848,0.85,0.89,0.9962393363624279,1.0,1.0,0.9962395500557323,1.0,1.0,0.9962961628878716,1.0,1.0
log-sigma-2-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.706504322029625,0.67,0.74,0.7065127190990724,0.67,0.74,0.707342454493943,0.67,0.74,0.98996944826122,0.99,0.99,0.9899698503785969,0.99,0.99,0.9900095391264635,0.99,0.99
log-sigma-2-mm-3D_glrlm_RunEntropy,0.4106432503106651,0.37,0.45,0.4110083466616051,0.37,0.45,0.42171951350383496,0.38,0.46,0.9661789348699278,0.96,0.97,0.9662281893312283,0.96,0.97,0.9676373838048603,0.96,0.97
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity,0.9921212351068456,0.99,0.99,0.9921212745062101,0.99,0.99,0.9923247296841416,0.99,0.99,0.9998063464653669,1.0,1.0,0.999806347441272,1.0,1.0,0.999811385929883,1.0,1.0
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.7830649135197497,0.76,0.81,0.7831062459052957,0.76,0.81,0.789271785732849,0.76,0.82,0.9932884387488337,0.99,0.99,0.9932900607069394,0.99,0.99,0.9935301634552677,0.99,0.99
log-sigma-2-mm-3D_glrlm_RunPercentage,0.8219120921774971,0.8,0.85,0.8219410375146597,0.8,0.85,0.8274551101158027,0.8,0.85,0.9947430226387305,0.99,1.0,0.9947440567112011,0.99,1.0,0.9949397660992155,0.99,1.0
log-sigma-2-mm-3D_glrlm_RunVariance,0.9642422838770992,0.96,0.97,0.9642425107875925,0.96,0.97,0.964493449662968,0.96,0.97,0.9990963357332757,1.0,1.0,0.9990963416750069,1.0,1.0,0.9991029109301045,1.0,1.0
log-sigma-2-mm-3D_glrlm_ShortRunEmphasis,0.7696728508369427,0.74,0.8,0.7697203638685735,0.74,0.8,0.7762859452646216,0.75,0.8,0.992754026108968,0.99,0.99,0.9927559539618922,0.99,0.99,0.9930201554121388,0.99,0.99
log-sigma-2-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8133555545813579,0.79,0.84,0.8133556473683867,0.79,0.84,0.813372225874486,0.79,0.84,0.9944342097932468,0.99,1.0,0.9944342131761892,0.99,1.0,0.9944348176035159,0.99,1.0
log-sigma-2-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7182321854048463,0.69,0.75,0.7182358441458064,0.69,0.75,0.7186184243399709,0.69,0.75,0.9905222143184748,0.99,0.99,0.9905223840429137,0.99,0.99,0.990540122243818,0.99,0.99
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformity,0.7352147381221807,0.7,0.77,0.7352730403986489,0.7,0.77,0.7419713107767171,0.71,0.77,0.9912924188193236,0.99,0.99,0.9912950037179228,0.99,0.99,0.9915893630701135,0.99,0.99
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7804101771881602,0.75,0.81,0.7804110362921233,0.75,0.81,0.7805362380544217,0.75,0.81,0.9931839133328788,0.99,0.99,0.9931839472699927,0.99,0.99,0.9931888923310377,0.99,0.99
log-sigma-2-mm-3D_glszm_GrayLevelVariance,0.8734504233748064,0.86,0.89,0.8734532016808695,0.86,0.89,0.8742401278422853,0.86,0.89,0.99647867112829,1.0,1.0,0.9964787593254055,1.0,1.0,0.9965037182988187,1.0,1.0
log-sigma-2-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.7767201112773752,0.75,0.8,0.7767201630834856,0.75,0.8,0.7767275520542384,0.75,0.8,0.9930374738770469,0.99,0.99,0.9930374759424236,0.99,0.99,0.9930377705189974,0.99,0.99
log-sigma-2-mm-3D_glszm_LargeAreaEmphasis,0.7852427962944737,0.76,0.81,0.7852523114877957,0.76,0.81,0.7866813785276209,0.76,0.81,0.9933736774739718,0.99,0.99,0.993374048877507,0.99,0.99,0.9934297303376808,0.99,0.99
log-sigma-2-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.7439173481285338,0.71,0.77,0.7439285276875778,0.71,0.77,0.745262471769955,0.71,0.78,0.9916739213748154,0.99,0.99,0.9916744059073177,0.99,0.99,0.9917321193240567,0.99,0.99
log-sigma-2-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.7978705420206496,0.77,0.82,0.7978802260974589,0.77,0.82,0.7994506037470134,0.77,0.83,0.9938590140350936,0.99,0.99,0.9938593805181981,0.99,0.99,0.9939186958156887,0.99,0.99
log-sigma-2-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.7258381058210315,0.69,0.76,0.7258450997936216,0.69,0.76,0.7266050744632585,0.69,0.76,0.9908714710916551,0.99,0.99,0.990871788992106,0.99,0.99,0.990906297242206,0.99,0.99
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformity,0.5558851324319505,0.52,0.6,0.5560526787583898,0.52,0.6,0.5647886136208004,0.53,0.61,0.9808862870311078,0.98,0.98,0.9808990072040349,0.98,0.98,0.9815522300563175,0.98,0.98
