,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
log-sigma-1-mm-3D_glcm_JointAverage,0.6398909014314557,0.6,0.68,0.6398937005288345,0.6,0.68,0.6400976929495895,0.6,0.68,0.9864598425924742,0.98,0.99,0.9864600048404448,0.98,0.99,0.98647182546017,0.98,0.99,LoG (sigma=1mm),glcm,JointAverage
log-sigma-1-mm-3D_glcm_JointEnergy,0.868613705321993,0.85,0.89,0.8686142129449637,0.85,0.89,0.8687518295343063,0.85,0.89,0.9963242983546604,1.0,1.0,0.9963243146440665,1.0,1.0,0.996328730019661,1.0,1.0,LoG (sigma=1mm),glcm,JointEnergy
log-sigma-1-mm-3D_glcm_JointEntropy,0.8043837142069946,0.78,0.83,0.8043853333075384,0.78,0.83,0.8046583971609133,0.78,0.83,0.9941035650193576,0.99,1.0,0.994103625334428,0.99,1.0,0.9941137941980838,0.99,1.0,LoG (sigma=1mm),glcm,JointEntropy
log-sigma-1-mm-3D_glcm_MCC,0.3842607399255503,0.35,0.43,0.3846159602595186,0.35,0.43,0.3939336426225862,0.36,0.44,0.9623871043563536,0.96,0.97,0.9624414024693644,0.96,0.97,0.963832794999266,0.96,0.97,LoG (sigma=1mm),glcm,MCC
log-sigma-1-mm-3D_glcm_MaximumProbability,0.8668982110237361,0.85,0.89,0.8668992318177603,0.85,0.89,0.8671719055372048,0.85,0.89,0.9962691429545676,1.0,1.0,0.996269175837528,1.0,1.0,0.9962779568141968,1.0,1.0,LoG (sigma=1mm),glcm,MaximumProbability
log-sigma-1-mm-3D_glcm_SumAverage,0.6398909014314561,0.6,0.68,0.6398937005288348,0.6,0.68,0.6400976929495898,0.6,0.68,0.9864598425924744,0.98,0.99,0.9864600048404448,0.98,0.99,0.98647182546017,0.98,0.99,LoG (sigma=1mm),glcm,SumAverage
log-sigma-1-mm-3D_glcm_SumEntropy,0.6416683962218674,0.6,0.68,0.6417516743024712,0.6,0.68,0.6479255022792358,0.61,0.69,0.9865625997194084,0.98,0.99,0.9865674005966196,0.98,0.99,0.9869200046465668,0.98,0.99,LoG (sigma=1mm),glcm,SumEntropy
log-sigma-1-mm-3D_glcm_SumSquares,0.6693794086002697,0.63,0.71,0.6694216015574445,0.63,0.71,0.6729426498129747,0.64,0.71,0.9880965439317176,0.99,0.99,0.9880987861804292,0.99,0.99,0.9882849489755832,0.99,0.99,LoG (sigma=1mm),glcm,SumSquares
log-sigma-1-mm-3D_glrlm_GrayLevelNonUniformity,0.9473695689699247,0.94,0.96,0.9473706254634084,0.94,0.96,0.9481509787257087,0.94,0.96,0.9986468511379416,1.0,1.0,0.9986468797709848,1.0,1.0,0.9986680118910688,1.0,1.0,LoG (sigma=1mm),glrlm,GrayLevelNonUniformity
log-sigma-1-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.7545220378841664,0.72,0.78,0.7545414224461965,0.72,0.78,0.7569922840803063,0.73,0.79,0.9921272924245308,0.99,0.99,0.9921281098577304,0.99,0.99,0.9922311344732292,0.99,0.99,LoG (sigma=1mm),glrlm,GrayLevelNonUniformityNormalized
log-sigma-1-mm-3D_glrlm_GrayLevelVariance,0.6528634191121665,0.62,0.69,0.6529143954446105,0.62,0.69,0.6568692543686958,0.62,0.69,0.9871973995387412,0.99,0.99,0.987200242136481,0.99,0.99,0.9874194816882824,0.99,0.99,LoG (sigma=1mm),glrlm,GrayLevelVariance
log-sigma-1-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.6328170132987561,0.6,0.67,0.6328220701237572,0.6,0.67,0.6331795948985715,0.6,0.67,0.98604539791165,0.98,0.99,0.986045697364366,0.98,0.99,0.9860668574373702,0.98,0.99,LoG (sigma=1mm),glrlm,HighGrayLevelRunEmphasis
log-sigma-1-mm-3D_glrlm_LongRunEmphasis,0.828311124444478,0.8,0.85,0.8283186076901429,0.8,0.85,0.8298014873635342,0.81,0.85,0.9949699215609286,0.99,1.0,0.994970184912099,0.99,1.0,0.9950222795832572,0.99,1.0,LoG (sigma=1mm),glrlm,LongRunEmphasis
log-sigma-1-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.8175927190177427,0.79,0.84,0.8175997766196084,0.79,0.84,0.8188988362781505,0.79,0.84,0.9945879166510334,0.99,1.0,0.9945881713821432,0.99,1.0,0.9946349859741316,0.99,1.0,LoG (sigma=1mm),glrlm,LongRunHighGrayLevelEmphasis
log-sigma-1-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.491527341430805,0.45,0.53,0.4915849313185259,0.45,0.53,0.4938783453636957,0.45,0.54,0.9753898478461616,0.97,0.98,0.9753953784819176,0.97,0.98,0.9756146282091638,0.97,0.98,LoG (sigma=1mm),glrlm,LongRunLowGrayLevelEmphasis
log-sigma-1-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.5407130086191717,0.5,0.58,0.5407339514246392,0.5,0.58,0.5417467682322115,0.5,0.58,0.9797031805711042,0.98,0.98,0.9797048574060816,0.98,0.98,0.9797858030493422,0.98,0.98,LoG (sigma=1mm),glrlm,LowGrayLevelRunEmphasis
log-sigma-1-mm-3D_glrlm_RunEntropy,0.5362683866795656,0.5,0.58,0.5364417112067832,0.5,0.58,0.5447901725834201,0.51,0.59,0.9793444800951712,0.98,0.98,0.9793585745616928,0.98,0.98,0.9800273043780016,0.98,0.98,LoG (sigma=1mm),glrlm,RunEntropy
log-sigma-1-mm-3D_glrlm_RunLengthNonUniformity,0.9745192307496592,0.97,0.98,0.9745194079697764,0.97,0.98,0.9747973784604044,0.97,0.98,0.9993626743621724,1.0,1.0,0.999362678907807,1.0,1.0,0.9993698067707878,1.0,1.0,LoG (sigma=1mm),glrlm,RunLengthNonUniformity
log-sigma-1-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.7597538682806559,0.73,0.79,0.7597766903319999,0.73,0.79,0.7627474182488478,0.73,0.79,0.9923464495866168,0.99,0.99,0.9923473991828692,0.99,0.99,0.9924705376287186,0.99,0.99,LoG (sigma=1mm),glrlm,RunLengthNonUniformityNormalized
log-sigma-1-mm-3D_glrlm_RunPercentage,0.8036737802309311,0.78,0.83,0.8036873016952233,0.78,0.83,0.8059631560562633,0.78,0.83,0.994077095702414,0.99,0.99,0.9940776002629949,0.99,0.99,0.9941622909954084,0.99,1.0,LoG (sigma=1mm),glrlm,RunPercentage
log-sigma-1-mm-3D_glrlm_RunVariance,0.8831904993974274,0.87,0.9,0.8831928372494645,0.87,0.9,0.8839181657956909,0.87,0.9,0.9967845539928,1.0,1.0,0.9967846266244432,1.0,1.0,0.9968071428602516,1.0,1.0,LoG (sigma=1mm),glrlm,RunVariance
log-sigma-1-mm-3D_glrlm_ShortRunEmphasis,0.7311160743526016,0.7,0.76,0.7311458034334216,0.7,0.76,0.734475293239543,0.7,0.77,0.9911097007864296,0.99,0.99,0.9911110332377104,0.99,0.99,0.9912596002422982,0.99,0.99,LoG (sigma=1mm),glrlm,ShortRunEmphasis
log-sigma-1-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.6107978960367062,0.57,0.65,0.6108007292844938,0.57,0.65,0.6109830862780802,0.57,0.65,0.9846963120517772,0.98,0.99,0.984696491652601,0.98,0.99,0.9847080479766164,0.98,0.99,LoG (sigma=1mm),glrlm,ShortRunHighGrayLevelEmphasis
log-sigma-1-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.5585715017210681,0.52,0.6,0.5585867760842717,0.52,0.6,0.5593803617561498,0.52,0.6,0.9810893567893106,0.98,0.98,0.9810905060735994,0.98,0.98,0.9811501349515012,0.98,0.98,LoG (sigma=1mm),glrlm,ShortRunLowGrayLevelEmphasis
log-sigma-1-mm-3D_glszm_GrayLevelNonUniformity,0.7379903614360566,0.71,0.77,0.7380384224984542,0.71,0.77,0.7436310704576389,0.71,0.77,0.9914150410081588,0.99,0.99,0.9914171564046608,0.99,0.99,0.9916615090322292,0.99,0.99,LoG (sigma=1mm),glszm,GrayLevelNonUniformity
log-sigma-1-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7757595264449313,0.75,0.8,0.7757646521615993,0.75,0.8,0.7764923676901716,0.75,0.8,0.9929991318819956,0.99,0.99,0.9929993367204366,0.99,0.99,0.9930283917439552,0.99,0.99,LoG (sigma=1mm),glszm,GrayLevelNonUniformityNormalized
log-sigma-1-mm-3D_glszm_GrayLevelVariance,0.5962040184158003,0.56,0.64,0.59624552029082,0.56,0.64,0.598768702851321,0.56,0.64,0.9837494619475432,0.98,0.99,0.9837522176610556,0.98,0.99,0.983919067463845,0.98,0.99,LoG (sigma=1mm),glszm,GrayLevelVariance
log-sigma-1-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.6120244517244964,0.57,0.65,0.6120293558958524,0.57,0.65,0.6123467088355288,0.57,0.65,0.9847739145952245,0.98,0.99,0.9847742242757972,0.98,0.99,0.9847942538264324,0.98,0.99,LoG (sigma=1mm),glszm,HighGrayLevelZoneEmphasis
log-sigma-1-mm-3D_glszm_LargeAreaEmphasis,0.7435077593799682,0.71,0.77,0.7435104410161619,0.71,0.77,0.7438292883271039,0.71,0.77,0.9916561596974972,0.99,0.99,0.991656276047314,0.99,0.99,0.991670104288356,0.99,0.99,LoG (sigma=1mm),glszm,LargeAreaEmphasis
log-sigma-1-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.7526790695586659,0.72,0.78,0.7526811750507222,0.72,0.78,0.752943983461241,0.72,0.78,0.9920493896479146,0.99,0.99,0.992049478858314,0.99,0.99,0.992060610346276,0.99,0.99,LoG (sigma=1mm),glszm,LargeAreaHighGrayLevelEmphasis
log-sigma-1-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.6862824076385475,0.65,0.72,0.6862862519335096,0.65,0.72,0.6866312250365909,0.65,0.72,0.9889735220148704,0.99,0.99,0.988973716727488,0.99,0.99,0.9889911809678076,0.99,0.99,LoG (sigma=1mm),glszm,LargeAreaLowGrayLevelEmphasis
log-sigma-1-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.433121609366225,0.39,0.48,0.4331560437239471,0.39,0.48,0.4342375107390155,0.4,0.48,0.969065070330452,0.96,0.97,0.9690692743203452,0.96,0.97,0.9692009866337712,0.96,0.97,LoG (sigma=1mm),glszm,LowGrayLevelZoneEmphasis
log-sigma-1-mm-3D_glszm_SizeZoneNonUniformity,0.5687862202736402,0.53,0.61,0.5689223968939722,0.53,0.61,0.5763852803411668,0.54,0.62,0.9818447378448912,0.98,0.98,0.9818546326354912,0.98,0.98,0.9823900445560242,0.98,0.99,LoG (sigma=1mm),glszm,SizeZoneNonUniformity
log-sigma-1-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.1860044193856627,0.16,0.22,0.1866688063589058,0.16,0.22,0.1931318458493139,0.17,0.22,0.903557045986966,0.89,0.92,0.9039382316610686,0.89,0.92,0.9075251769166166,0.89,0.92,LoG (sigma=1mm),glszm,SizeZoneNonUniformityNormalized
log-sigma-1-mm-3D_glszm_SmallAreaEmphasis,0.1846751009707471,0.16,0.21,0.1853283772963107,0.16,0.21,0.1916234196643427,0.17,0.22,0.902787110241692,0.89,0.92,0.9031667013771542,0.89,0.92,0.9067071577962076,0.89,0.92,LoG (sigma=1mm),glszm,SmallAreaEmphasis
log-sigma-1-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.4666645971595004,0.43,0.51,0.4667593515509693,0.43,0.51,0.4701842751732088,0.43,0.51,0.9728811365551971,0.97,0.98,0.9728911790509304,0.97,0.98,0.9732515877729826,0.97,0.98,LoG (sigma=1mm),glszm,SmallAreaHighGrayLevelEmphasis
log-sigma-1-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.3880832121248554,0.35,0.43,0.3880845146002699,0.35,0.43,0.3881183853834568,0.35,0.43,0.9629664938011212,0.96,0.97,0.9629666893957606,0.96,0.97,0.9629717753877866,0.96,0.97,LoG (sigma=1mm),glszm,SmallAreaLowGrayLevelEmphasis
log-sigma-1-mm-3D_glszm_ZoneEntropy,0.1674921795760714,0.14,0.2,0.1681713509411522,0.14,0.2,0.1739910677932511,0.15,0.2,0.8918777087129754,0.87,0.91,0.8923457535232209,0.87,0.91,0.89622537567051,0.88,0.91,LoG (sigma=1mm),glszm,ZoneEntropy
log-sigma-1-mm-3D_glszm_ZonePercentage,0.7165790532343034,0.68,0.75,0.7166289393361379,0.68,0.75,0.7218381426488358,0.69,0.75,0.9904453562459192,0.99,0.99,0.9904476805841236,0.99,0.99,0.9906886833482887,0.99,0.99,LoG (sigma=1mm),glszm,ZonePercentage
log-sigma-1-mm-3D_glszm_ZoneVariance,0.7481265415600632,0.72,0.78,0.7481289096628484,0.72,0.78,0.7484174097052704,0.72,0.78,0.99185536115693,0.99,0.99,0.991855462679342,0.99,0.99,0.9918678262495216,0.99,0.99,LoG (sigma=1mm),glszm,ZoneVariance
log-sigma-1-mm-3D_gldm_DependenceEntropy,0.295141731510872,0.26,0.33,0.2956519697348744,0.26,0.33,0.3046951371579291,0.27,0.34,0.944957326778156,0.94,0.95,0.9450846948759192,0.94,0.95,0.9472766819647532,0.94,0.96,LoG (sigma=1mm),gldm,DependenceEntropy
log-sigma-1-mm-3D_gldm_DependenceNonUniformity,0.9291263676375432,0.92,0.94,0.9291274433238066,0.92,0.94,0.9297059793551574,0.92,0.94,0.9981429705024832,1.0,1.0,0.9981430007811825,1.0,1.0,0.9981592756784574,1.0,1.0,LoG (sigma=1mm),gldm,DependenceNonUniformity
log-sigma-1-mm-3D_gldm_DependenceNonUniformityNormalized,0.8129149129725591,0.79,0.84,0.8129225511168906,0.79,0.84,0.8142855933052524,0.79,0.84,0.9944181358950952,0.99,1.0,0.9944184146663152,0.99,1.0,0.9944680807053006,0.99,1.0,LoG (sigma=1mm),gldm,DependenceNonUniformityNormalized
log-sigma-1-mm-3D_gldm_DependenceVariance,0.9021614866354104,0.89,0.92,0.9021614942598728,0.89,0.92,0.9021643767572772,0.89,0.92,0.997361880460554,1.0,1.0,0.9973618806878344,1.0,1.0,0.997361966613059,1.0,1.0,LoG (sigma=1mm),gldm,DependenceVariance
log-sigma-1-mm-3D_gldm_GrayLevelNonUniformity,0.9377947697065656,0.93,0.95,0.9377955516059888,0.93,0.95,0.9382790999382006,0.93,0.95,0.9983847744023268,1.0,1.0,0.9983847960169152,1.0,1.0,0.9983981563581686,1.0,1.0,LoG (sigma=1mm),gldm,GrayLevelNonUniformity
log-sigma-1-mm-3D_gldm_GrayLevelVariance,0.6536437960150782,0.62,0.69,0.6536950493636957,0.62,0.69,0.6576853100770804,0.62,0.69,0.9872408689942098,0.99,0.99,0.98724372046912,0.99,0.99,0.9874644039914866,0.99,0.99,LoG (sigma=1mm),gldm,GrayLevelVariance
log-sigma-1-mm-3D_gldm_HighGrayLevelEmphasis,0.63389371032725,0.6,0.67,0.6338986680792089,0.6,0.67,0.6342508138643195,0.6,0.67,0.9861090535569492,0.98,0.99,0.9861093461841396,0.98,0.99,0.9861301200376312,0.98,0.99,LoG (sigma=1mm),gldm,HighGrayLevelEmphasis
log-sigma-1-mm-3D_gldm_LargeDependenceEmphasis,0.8552858753906092,0.83,0.87,0.8552898526922912,0.83,0.87,0.8562547130063728,0.84,0.88,0.995890138401199,1.0,1.0,0.9958902699245844,1.0,1.0,0.995922141326676,1.0,1.0,LoG (sigma=1mm),gldm,LargeDependenceEmphasis
log-sigma-1-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8658826406839547,0.85,0.88,0.8658865202612915,0.85,0.88,0.8669146777250435,0.85,0.89,0.996236390934358,1.0,1.0,0.996236516192338,1.0,1.0,0.9962696733892076,1.0,1.0,LoG (sigma=1mm),gldm,LargeDependenceHighGrayLevelEmphasis
log-sigma-1-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.6716394199038124,0.64,0.71,0.6716646773385835,0.64,0.71,0.6737896159901242,0.64,0.71,0.9882162647305572,0.99,0.99,0.9882175983173236,0.99,0.99,0.9883294493598168,0.99,0.99,LoG (sigma=1mm),gldm,LargeDependenceLowGrayLevelEmphasis
log-sigma-1-mm-3D_gldm_LowGrayLevelEmphasis,0.5485540869568671,0.51,0.59,0.5485744228610234,0.51,0.59,0.5495894555038136,0.51,0.59,0.9803224350017976,0.98,0.98,0.980324019031077,0.98,0.98,0.9804029407352568,0.98,0.98,LoG (sigma=1mm),gldm,LowGrayLevelEmphasis
log-sigma-1-mm-3D_gldm_SmallDependenceEmphasis,0.6671870064493675,0.63,0.7,0.6672682156429628,0.63,0.7,0.6740112586911019,0.64,0.71,0.9879796575762876,0.99,0.99,0.9879840003903688,0.99,0.99,0.9883410768690868,0.99,0.99,LoG (sigma=1mm),gldm,SmallDependenceEmphasis
log-sigma-1-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.5927819044905203,0.55,0.63,0.5928608870947151,0.55,0.63,0.5976132374022858,0.56,0.64,0.9835209605303464,0.98,0.99,0.9835262628931036,0.98,0.99,0.9838428281626094,0.98,0.99,LoG (sigma=1mm),gldm,SmallDependenceHighGrayLevelEmphasis
log-sigma-1-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6019118586983635,0.56,0.64,0.6019312487749843,0.56,0.64,0.6031357276758161,0.56,0.64,0.9841250354504312,0.98,0.99,0.9841262996539558,0.98,0.99,0.9842046768382116,0.98,0.99,LoG (sigma=1mm),gldm,SmallDependenceLowGrayLevelEmphasis
log-sigma-1-mm-3D_ngtdm_Busyness,0.9270691540981516,0.92,0.94,0.9270701669150476,0.92,0.94,0.9275983244731184,0.92,0.94,0.998084938326488,1.0,1.0,0.9980849669588624,1.0,1.0,0.998099889699918,1.0,1.0,LoG (sigma=1mm),ngtdm,Busyness
log-sigma-1-mm-3D_ngtdm_Coarseness,0.930501276801712,0.92,0.94,0.9305042616594394,0.92,0.94,0.9321456617339492,0.92,0.94,0.9981816161609194,1.0,1.0,0.9981816999376888,1.0,1.0,0.9982276903877116,1.0,1.0,LoG (sigma=1mm),ngtdm,Coarseness
log-sigma-1-mm-3D_ngtdm_Complexity,0.63160982286834,0.59,0.67,0.6316410884385818,0.59,0.67,0.6338466866131692,0.6,0.67,0.9859737790883792,0.98,0.99,0.9859756372984008,0.98,0.99,0.9861062778023116,0.98,0.99,LoG (sigma=1mm),ngtdm,Complexity
log-sigma-1-mm-3D_ngtdm_Contrast,0.7671053743694771,0.74,0.8,0.767105665947479,0.74,0.8,0.7671450442171881,0.74,0.8,0.992649506203139,0.99,0.99,0.9926495181115152,0.99,0.99,0.992651126284173,0.99,0.99,LoG (sigma=1mm),ngtdm,Contrast
log-sigma-1-mm-3D_ngtdm_Strength,0.786978268389972,0.76,0.81,0.7870061357616899,0.76,0.81,0.7912500805363734,0.76,0.82,0.993441273618307,0.99,0.99,0.9934423566874124,0.99,0.99,0.9936064349504732,0.99,0.99,LoG (sigma=1mm),ngtdm,Strength
log-sigma-2-mm-3D_firstorder_10Percentile,0.9446488065289098,0.94,0.95,0.9446511787095698,0.94,0.95,0.9463139782020964,0.94,0.95,0.9985729061620456,1.0,1.0,0.9985729708139972,1.0,1.0,0.99861821143825,1.0,1.0,LoG (sigma=2mm),firstorder,10Percentile
log-sigma-2-mm-3D_firstorder_90Percentile,0.9715905199486664,0.97,0.98,0.9715908246049708,0.97,0.98,0.9720181956900088,0.97,0.98,0.999287333175395,1.0,1.0,0.9992873410357184,1.0,1.0,0.999298362747266,1.0,1.0,LoG (sigma=2mm),firstorder,90Percentile
log-sigma-2-mm-3D_firstorder_Energy,0.9502355126373556,0.94,0.96,0.9502368306791515,0.94,0.96,0.9512698233124078,0.94,0.96,0.9987242956517224,1.0,1.0,0.9987243311635852,1.0,1.0,0.9987521334900464,1.0,1.0,LoG (sigma=2mm),firstorder,Energy
log-sigma-2-mm-3D_firstorder_Entropy,0.9182693835676994,0.91,0.93,0.9182714658831964,0.91,0.93,0.9192316855557195,0.91,0.93,0.9978338474179248,1.0,1.0,0.9978339073884666,1.0,1.0,0.9978615334647252,1.0,1.0,LoG (sigma=2mm),firstorder,Entropy
log-sigma-2-mm-3D_firstorder_InterquartileRange,0.9711712878302434,0.97,0.98,0.971171508878811,0.97,0.98,0.9714769157505804,0.97,0.98,0.9992765121690932,1.0,1.0,0.9992765178770864,1.0,1.0,0.99928440178095,1.0,1.0,LoG (sigma=2mm),firstorder,InterquartileRange
log-sigma-2-mm-3D_firstorder_Kurtosis,0.9499038558221866,0.94,0.96,0.9499038270234492,0.94,0.96,0.949881438657177,0.94,0.96,0.9987153568047086,1.0,1.0,0.998715356028258,1.0,1.0,0.9987147523956386,1.0,1.0,LoG (sigma=2mm),firstorder,Kurtosis
log-sigma-2-mm-3D_firstorder_Maximum,0.8817817192387601,0.86,0.9,0.8817919599549192,0.86,0.9,0.8849349346666082,0.87,0.9,0.9967407183489406,1.0,1.0,0.9967410374908112,1.0,1.0,0.9968386457935162,1.0,1.0,LoG (sigma=2mm),firstorder,Maximum
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.9668419101678336,0.96,0.97,0.9668425785105972,0.96,0.97,0.9676422441276732,0.96,0.97,0.9991642294630766,1.0,1.0,0.9991642468722408,1.0,1.0,0.9991850599734258,1.0,1.0,LoG (sigma=2mm),firstorder,MeanAbsoluteDeviation
log-sigma-2-mm-3D_firstorder_Mean,0.9666662205777836,0.96,0.97,0.9666662789970332,0.96,0.97,0.9667357435186184,0.96,0.97,0.999159652241588,1.0,1.0,0.999159653763848,1.0,1.0,0.9991614637089876,1.0,1.0,LoG (sigma=2mm),firstorder,Mean
log-sigma-2-mm-3D_firstorder_Median,0.9487368872935328,0.94,0.96,0.9487369253650122,0.94,0.96,0.9487658147079038,0.94,0.96,0.9986838561480156,1.0,1.0,0.998683857176933,1.0,1.0,0.9986846379150344,1.0,1.0,LoG (sigma=2mm),firstorder,Median
log-sigma-2-mm-3D_firstorder_Minimum,0.888155004218322,0.87,0.9,0.8881612523978819,0.87,0.9,0.8902002114033629,0.87,0.91,0.9969379515179512,1.0,1.0,0.9969381435286364,1.0,1.0,0.9970006620620128,1.0,1.0,LoG (sigma=2mm),firstorder,Minimum
log-sigma-2-mm-3D_firstorder_Range,0.8819306735900374,0.86,0.9,0.8819406078762198,0.86,0.9,0.884993585074048,0.87,0.9,0.9967453596551488,1.0,1.0,0.9967456691458486,1.0,1.0,0.996840460833672,1.0,1.0,LoG (sigma=2mm),firstorder,Range
log-sigma-2-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9723803803109652,0.97,0.98,0.9723806711472018,0.97,0.98,0.9728006607465844,0.97,0.98,0.999307695934413,1.0,1.0,0.99930770342629,1.0,1.0,0.9993185177079092,1.0,1.0,LoG (sigma=2mm),firstorder,RobustMeanAbsoluteDeviation
log-sigma-2-mm-3D_firstorder_RootMeanSquared,0.9634758243821552,0.96,0.97,0.9634766979659368,0.96,0.97,0.9644224456934634,0.96,0.97,0.9990762501541028,1.0,1.0,0.9990762730646756,1.0,1.0,0.9991010524760836,1.0,1.0,LoG (sigma=2mm),firstorder,RootMeanSquared
log-sigma-2-mm-3D_firstorder_Skewness,0.9334523025093948,0.92,0.94,0.9334523469238996,0.92,0.94,0.933477890381439,0.92,0.94,0.9982641885956044,1.0,1.0,0.9982641898345368,1.0,1.0,0.9982649023444848,1.0,1.0,LoG (sigma=2mm),firstorder,Skewness
log-sigma-2-mm-3D_firstorder_TotalEnergy,0.9502355126862664,0.94,0.96,0.95023683072806,0.94,0.96,0.9512698233603878,0.94,0.96,0.9987242956530402,1.0,1.0,0.998724331164903,1.0,1.0,0.9987521334913364,1.0,1.0,LoG (sigma=2mm),firstorder,TotalEnergy
log-sigma-2-mm-3D_firstorder_Uniformity,0.9421444294425044,0.93,0.95,0.942145279591438,0.93,0.95,0.9427132337634144,0.93,0.95,0.998504474388824,1.0,1.0,0.9985044976791644,1.0,1.0,0.9985200479791466,1.0,1.0,LoG (sigma=2mm),firstorder,Uniformity
log-sigma-2-mm-3D_firstorder_Variance,0.9537540659493672,0.95,0.96,0.9537552339781692,0.95,0.96,0.9547439025906233,0.95,0.96,0.998818754995266,1.0,1.0,0.9988187862394904,1.0,1.0,0.998845205943877,1.0,1.0,LoG (sigma=2mm),firstorder,Variance
log-sigma-2-mm-3D_glcm_Autocorrelation,0.8710604316259104,0.85,0.89,0.8710625982189342,0.85,0.89,0.8716631129327445,0.85,0.89,0.9964025984235202,1.0,1.0,0.9964026675692818,1.0,1.0,0.9964218198223996,1.0,1.0,LoG (sigma=2mm),glcm,Autocorrelation
log-sigma-2-mm-3D_glcm_ClusterProminence,0.6096264332229336,0.57,0.65,0.6097157199872831,0.57,0.65,0.6154875000828938,0.58,0.65,0.9846219151007244,0.98,0.99,0.984627595168884,0.98,0.99,0.9849914127962162,0.98,0.99,LoG (sigma=2mm),glcm,ClusterProminence
log-sigma-2-mm-3D_glcm_ClusterShade,0.8290777373099383,0.81,0.85,0.8290806990383721,0.81,0.85,0.8296701340312447,0.81,0.85,0.9949968763022552,0.99,1.0,0.9949969803452392,0.99,1.0,0.9950176723396968,0.99,1.0,LoG (sigma=2mm),glcm,ClusterShade
log-sigma-2-mm-3D_glcm_ClusterTendency,0.7644847954828957,0.74,0.79,0.7645200812533736,0.74,0.79,0.7692453815038153,0.74,0.8,0.9925421234878548,0.99,0.99,0.992543574117431,0.99,0.99,0.9927366710631896,0.99,0.99,LoG (sigma=2mm),glcm,ClusterTendency
log-sigma-2-mm-3D_glcm_Contrast,0.7970773280458816,0.77,0.82,0.7970964272347258,0.77,0.82,0.8001842916943956,0.77,0.83,0.9938289664174148,0.99,0.99,0.9938296905921432,0.99,0.99,0.9939463308282532,0.99,0.99,LoG (sigma=2mm),glcm,Contrast
log-sigma-2-mm-3D_glcm_Correlation,0.3002207911221877,0.27,0.34,0.3007210161330077,0.27,0.34,0.3098006976527537,0.28,0.35,0.9462073744990906,0.94,0.95,0.9463283800221968,0.94,0.95,0.9484619277090708,0.94,0.96,LoG (sigma=2mm),glcm,Correlation
log-sigma-2-mm-3D_glcm_DifferenceAverage,0.8173429504749132,0.79,0.84,0.8173624291430872,0.79,0.84,0.8209518498480411,0.8,0.84,0.9945788989679883,0.99,1.0,0.9945796024211722,0.99,1.0,0.9947086778584348,0.99,1.0,LoG (sigma=2mm),glcm,DifferenceAverage
log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.7929906533931621,0.77,0.82,0.7930219394766862,0.77,0.82,0.7979665236532921,0.77,0.82,0.993673236187109,0.99,0.99,0.9936744343111468,0.99,0.99,0.9938626459722248,0.99,0.99,LoG (sigma=2mm),glcm,DifferenceEntropy
log-sigma-2-mm-3D_glcm_DifferenceVariance,0.7557151135821691,0.73,0.79,0.7557457522124474,0.73,0.79,0.7596521039810934,0.73,0.79,0.9921775279430364,0.99,0.99,0.9921788159879388,0.99,0.99,0.9923422146324642,0.99,0.99,LoG (sigma=2mm),glcm,DifferenceVariance
log-sigma-2-mm-3D_glcm_Id,0.8136697705197962,0.79,0.84,0.8136945770504574,0.79,0.84,0.818160436413928,0.79,0.84,0.9944456615693708,0.99,1.0,0.9944465652918388,0.99,1.0,0.9946083937370372,0.99,1.0,LoG (sigma=2mm),glcm,Id
log-sigma-2-mm-3D_glcm_Idm,0.8106329036200232,0.79,0.84,0.8106585039623919,0.79,0.84,0.8151768234220852,0.79,0.84,0.9943346206342636,0.99,1.0,0.9943355600661088,0.99,1.0,0.994500467894808,0.99,1.0,LoG (sigma=2mm),glcm,Idm
