,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
wavelet-HHL_firstorder_Entropy,0.1963028501292642,0.17,0.23,0.1968497031493696,0.17,0.23,0.2024988732853024,0.18,0.23,0.9092084501621543,0.89,0.92,0.9094938729408762,0.89,0.92,0.9123620795129648,0.9,0.93,Wavelet (HHL),firstorder,Entropy
wavelet-HHL_firstorder_InterquartileRange,0.4381904152018054,0.4,0.48,0.4385304406942232,0.4,0.48,0.4496892721447236,0.41,0.49,0.9696771799264552,0.96,0.97,0.969717762307861,0.96,0.97,0.9710173180568794,0.97,0.98,Wavelet (HHL),firstorder,InterquartileRange
wavelet-HHL_firstorder_Kurtosis,0.2247493609786976,0.2,0.26,0.2250067917037786,0.2,0.26,0.2281124313139022,0.2,0.26,0.9223971348732072,0.91,0.93,0.9225027845229028,0.91,0.93,0.923760405140984,0.91,0.94,Wavelet (HHL),firstorder,Kurtosis
wavelet-HHL_firstorder_Maximum,0.1842515839485646,0.16,0.21,0.1848283233954864,0.16,0.21,0.1903459317851809,0.17,0.22,0.9025397561325088,0.89,0.92,0.902876353462055,0.89,0.92,0.9060054139979652,0.89,0.92,Wavelet (HHL),firstorder,Maximum
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.3461219488711579,0.31,0.39,0.3465776088886396,0.31,0.39,0.3567709728740181,0.32,0.4,0.955952615230806,0.95,0.96,0.9560372869973452,0.95,0.96,0.957878605706736,0.95,0.96,Wavelet (HHL),firstorder,MeanAbsoluteDeviation
wavelet-HHL_firstorder_Mean,0.7607630724949094,0.73,0.79,0.7607645674378952,0.73,0.79,0.7609595257824022,0.73,0.79,0.9923883885652236,0.99,0.99,0.992388450609889,0.99,0.99,0.992396539949699,0.99,0.99,Wavelet (HHL),firstorder,Mean
wavelet-HHL_firstorder_Median,0.4010118785211315,0.36,0.44,0.4013286902178666,0.36,0.44,0.4102245619880853,0.37,0.45,0.9648490950793314,0.96,0.97,0.9648937941828292,0.96,0.97,0.9661223486952432,0.96,0.97,Wavelet (HHL),firstorder,Median
wavelet-HHL_firstorder_Minimum,0.1063201117860153,0.09,0.13,0.1070784713112047,0.09,0.13,0.110938212479473,0.09,0.13,0.829866142348739,0.8,0.86,0.8309865491657448,0.8,0.86,0.8364952408700428,0.81,0.86,Wavelet (HHL),firstorder,Minimum
wavelet-HHL_firstorder_Range,0.137091478353685,0.12,0.16,0.1378093016560465,0.12,0.16,0.1426754564746641,0.12,0.17,0.8669102579588668,0.84,0.89,0.8676072728072025,0.85,0.89,0.8721750097553964,0.85,0.89,Wavelet (HHL),firstorder,Range
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.4231849733081624,0.38,0.47,0.4235421630677819,0.38,0.47,0.4345756211671798,0.4,0.48,0.9678249461135308,0.96,0.97,0.967870476601934,0.96,0.97,0.9692420380460556,0.96,0.97,Wavelet (HHL),firstorder,RobustMeanAbsoluteDeviation
