,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
original_glszm_GrayLevelVariance,0.8062952247370024,0.78,0.83,0.8062966792640354,0.78,0.83,0.8065449891006112,0.78,0.83,0.9941746094077384,0.99,1.0,0.9941746633431924,0.99,1.0,0.9941838681780576,0.99,1.0,Original,glszm,GrayLevelVariance
original_glszm_HighGrayLevelZoneEmphasis,0.8083312570271851,0.78,0.83,0.8083346098867925,0.78,0.83,0.8089147737819724,0.78,0.83,0.9942499233841122,0.99,1.0,0.9942500471047504,0.99,1.0,0.99427144019312,0.99,1.0,Original,glszm,HighGrayLevelZoneEmphasis
original_glszm_LargeAreaEmphasis,0.9072637106465314,0.89,0.92,0.9072640507766592,0.89,0.92,0.9074005022595528,0.89,0.92,0.9975131422500304,1.0,1.0,0.9975131522784216,1.0,1.0,0.997517174821441,1.0,1.0,Original,glszm,LargeAreaEmphasis
original_glszm_LargeAreaHighGrayLevelEmphasis,0.8782476085846191,0.86,0.9,0.878248463404952,0.86,0.9,0.8785013487329171,0.86,0.9,0.9966301490793272,1.0,1.0,0.996630175928114,1.0,1.0,0.9966381164943064,1.0,1.0,Original,glszm,LargeAreaHighGrayLevelEmphasis
original_glszm_LargeAreaLowGrayLevelEmphasis,0.9249896360127968,0.91,0.94,0.9249900104186196,0.91,0.94,0.925179345506878,0.91,0.94,0.9980260215179286,1.0,1.0,0.9980260321487926,1.0,1.0,0.9980314070483924,1.0,1.0,Original,glszm,LargeAreaLowGrayLevelEmphasis
original_glszm_LowGrayLevelZoneEmphasis,0.7362795493093424,0.7,0.77,0.7362827168703772,0.7,0.77,0.736645480357534,0.7,0.77,0.9913395660329404,0.99,0.99,0.9913397060879774,0.99,0.99,0.9913557381211386,0.99,0.99,Original,glszm,LowGrayLevelZoneEmphasis
original_glszm_SizeZoneNonUniformity,0.9420570908508206,0.93,0.95,0.9420571307704352,0.93,0.95,0.9420837416609876,0.93,0.95,0.99850208147747,1.0,1.0,0.9985020825712904,1.0,1.0,0.9985028117048182,1.0,1.0,Original,glszm,SizeZoneNonUniformity
original_glszm_SizeZoneNonUniformityNormalized,0.9041712307363796,0.89,0.92,0.9041712956956393,0.89,0.92,0.9041964256557004,0.89,0.92,0.9974216601285728,1.0,1.0,0.9974216620566012,1.0,1.0,0.9974224079080832,1.0,1.0,Original,glszm,SizeZoneNonUniformityNormalized
original_glszm_SmallAreaEmphasis,0.9454248357906544,0.94,0.95,0.9454248944648184,0.94,0.95,0.9454665700678206,0.94,0.95,0.998594039378514,1.0,1.0,0.9985940409750804,1.0,1.0,0.9985951749494996,1.0,1.0,Original,glszm,SmallAreaEmphasis
original_glszm_SmallAreaHighGrayLevelEmphasis,0.8098194231629238,0.78,0.83,0.8098225205523932,0.78,0.83,0.8103636403963221,0.78,0.84,0.9943047390980516,0.99,1.0,0.9943048529847468,0.99,1.0,0.9943247362455916,0.99,1.0,Original,glszm,SmallAreaHighGrayLevelEmphasis
original_glszm_SmallAreaLowGrayLevelEmphasis,0.6977389157336334,0.66,0.73,0.6977422113452099,0.66,0.73,0.6980542632402488,0.66,0.73,0.989544596337408,0.99,0.99,0.9895447580094912,0.99,0.99,0.989560059593362,0.99,0.99,Original,glszm,SmallAreaLowGrayLevelEmphasis
original_glszm_ZoneEntropy,0.8998432559466893,0.88,0.91,0.8998434746551917,0.88,0.91,0.8999240449923138,0.88,0.91,0.997292602194769,1.0,1.0,0.9972926087470598,1.0,1.0,0.99729502234401,1.0,1.0,Original,glszm,ZoneEntropy
original_glszm_ZonePercentage,0.9009483826627104,0.89,0.92,0.900948708007978,0.89,0.92,0.901070053971906,0.89,0.92,0.9973256711931272,1.0,1.0,0.9973256809168968,1.0,1.0,0.9973293071727192,1.0,1.0,Original,glszm,ZonePercentage
original_glszm_ZoneVariance,0.9079919998368988,0.89,0.92,0.9079923361522596,0.89,0.92,0.9081284343089528,0.89,0.92,0.9975345983626016,1.0,1.0,0.9975346082630436,1.0,1.0,0.9975386141308864,1.0,1.0,Original,glszm,ZoneVariance
original_gldm_DependenceEntropy,0.9529096877564082,0.95,0.96,0.9529097919563408,0.95,0.96,0.9529962510974712,0.95,0.96,0.9987961487437652,1.0,1.0,0.9987961515358832,1.0,1.0,0.998798468070563,1.0,1.0,Original,gldm,DependenceEntropy
original_gldm_DependenceNonUniformity,0.9615549910619754,0.96,0.97,0.9615551548926392,0.96,0.97,0.96172318579823,0.96,0.97,0.9990257763306069,1.0,1.0,0.9990257806439736,1.0,1.0,0.9990302038415464,1.0,1.0,Original,gldm,DependenceNonUniformity
original_gldm_DependenceNonUniformityNormalized,0.9379388470678164,0.93,0.95,0.9379391239442708,0.93,0.95,0.9381107187512002,0.93,0.95,0.998388756640124,1.0,1.0,0.9983887642917258,1.0,1.0,0.9983935055429284,1.0,1.0,Original,gldm,DependenceNonUniformityNormalized
original_gldm_DependenceVariance,0.9484665022285002,0.94,0.96,0.9484667142013788,0.94,0.96,0.9486266957424158,0.94,0.96,0.9986765467108132,1.0,1.0,0.9986765524427588,1.0,1.0,0.9986808777819508,1.0,1.0,Original,gldm,DependenceVariance
original_gldm_GrayLevelNonUniformity,0.9768953791779992,0.97,0.98,0.9768954169410344,0.97,0.98,0.9769608849425018,0.97,0.98,0.999423477208744,1.0,1.0,0.999423478172764,1.0,1.0,0.9994251493395668,1.0,1.0,Original,gldm,GrayLevelNonUniformity
original_gldm_GrayLevelVariance,0.8923686272178307,0.88,0.91,0.8923693645415228,0.88,0.91,0.8926200734784798,0.88,0.91,0.9970668450612762,1.0,1.0,0.9970668675121862,1.0,1.0,0.9970744993046396,1.0,1.0,Original,gldm,GrayLevelVariance
original_gldm_HighGrayLevelEmphasis,0.8866143906402948,0.87,0.9,0.8866154665273664,0.87,0.9,0.8869605283408764,0.87,0.9,0.9968905271098214,1.0,1.0,0.996890560284575,1.0,1.0,0.9969011961552552,1.0,1.0,Original,gldm,HighGrayLevelEmphasis
original_gldm_LargeDependenceEmphasis,0.9348173824313172,0.92,0.94,0.9348176591473498,0.92,0.94,0.9349803971150478,0.92,0.94,0.998302213036516,1.0,1.0,0.9983022207335048,1.0,1.0,0.9983067465991922,1.0,1.0,Original,gldm,LargeDependenceEmphasis
original_gldm_LargeDependenceHighGrayLevelEmphasis,0.902334921953294,0.89,0.92,0.9023355562313816,0.89,0.92,0.9025758862331552,0.89,0.92,0.997367049494885,1.0,1.0,0.9973670683952442,1.0,1.0,0.9973742279415412,1.0,1.0,Original,gldm,LargeDependenceHighGrayLevelEmphasis
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.9111165367290828,0.9,0.92,0.91111722339345,0.9,0.92,0.9114059050827984,0.9,0.92,0.997626271415376,1.0,1.0,0.9976262914946604,1.0,1.0,0.9976347304508568,1.0,1.0,Original,gldm,LargeDependenceLowGrayLevelEmphasis
original_gldm_LowGrayLevelEmphasis,0.8376176350517215,0.82,0.86,0.8376188297567766,0.82,0.86,0.8378715750944274,0.82,0.86,0.9952939066409608,0.99,1.0,0.9952939477831416,0.99,1.0,0.9953026490388264,0.99,1.0,Original,gldm,LowGrayLevelEmphasis
