,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
original_glszm_ZoneVariance,0.8473541876476396,0.83,0.87,0.8473541484894711,0.83,0.87,0.8473452363550903,0.83,0.87,0.995625463415153,0.99,1.0,0.995625462096591,0.99,1.0,0.99562516199771,0.99,1.0,Original,glszm,ZoneVariance
original_gldm_DependenceEntropy,0.9477257940938664,0.94,0.96,0.9477257981188136,0.94,0.96,0.9477287899748764,0.94,0.96,0.998656502011576,1.0,1.0,0.99865650212058,1.0,1.0,0.9986565831462006,1.0,1.0,Original,gldm,DependenceEntropy
original_gldm_DependenceNonUniformity,0.9903044482942408,0.99,0.99,0.990304447145849,0.99,0.99,0.9902996379988948,0.99,0.99,0.9997612649161036,1.0,1.0,0.9997612648875563,1.0,1.0,0.9997611453398076,1.0,1.0,Original,gldm,DependenceNonUniformity
original_gldm_DependenceNonUniformityNormalized,0.9591269247198037,0.95,0.97,0.9591269142177145,0.95,0.97,0.959116810208298,0.95,0.97,0.9989616919765753,1.0,1.0,0.998961691698708,1.0,1.0,0.9989614243612238,1.0,1.0,Original,gldm,DependenceNonUniformityNormalized
original_gldm_DependenceVariance,0.9114414865706076,0.9,0.92,0.9114414580538328,0.9,0.92,0.9114294249686432,0.9,0.92,0.997635770234996,1.0,1.0,0.9976357694016929,1.0,1.0,0.9976354177722916,1.0,1.0,Original,gldm,DependenceVariance
original_gldm_GrayLevelNonUniformity,0.9436221255776692,0.93,0.95,0.9436221483795756,0.93,0.95,0.9436377961204666,0.93,0.95,0.9985448950386944,1.0,1.0,0.9985448956614624,1.0,1.0,0.9985453230272122,1.0,1.0,Original,gldm,GrayLevelNonUniformity
original_gldm_GrayLevelVariance,0.9773497472936188,0.97,0.98,0.977349742353288,0.97,0.98,0.9773410023229124,0.97,0.98,0.9994350711224416,1.0,1.0,0.9994350709964384,1.0,1.0,0.9994348480800302,1.0,1.0,Original,gldm,GrayLevelVariance
original_gldm_HighGrayLevelEmphasis,0.8047348156759752,0.78,0.83,0.80473767574614,0.78,0.83,0.8052212363917904,0.78,0.83,0.9941166388153502,0.99,1.0,0.994116745268971,0.99,1.0,0.9941347331569494,0.99,1.0,Original,gldm,HighGrayLevelEmphasis
original_gldm_LargeDependenceEmphasis,0.8995418465516969,0.88,0.91,0.8995418575915953,0.88,0.91,0.8995459106892761,0.88,0.91,0.9972835693207672,1.0,1.0,0.9972835696517276,1.0,1.0,0.9972836911572128,1.0,1.0,Original,gldm,LargeDependenceEmphasis
original_gldm_LargeDependenceHighGrayLevelEmphasis,0.9497592895743378,0.94,0.96,0.9497594938149356,0.94,0.96,0.9499178212562344,0.94,0.96,0.9987114585374304,1.0,1.0,0.9987114640456478,1.0,1.0,0.9987157333251117,1.0,1.0,Original,gldm,LargeDependenceHighGrayLevelEmphasis
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.985812533839134,0.98,0.99,0.9858125360017173,0.98,0.99,0.9858186969683614,0.98,0.99,0.99964910738426,1.0,1.0,0.9996491074384968,1.0,1.0,0.9996492619528564,1.0,1.0,Original,gldm,LargeDependenceLowGrayLevelEmphasis
original_gldm_LowGrayLevelEmphasis,0.9925976353478788,0.99,0.99,0.9925976357963568,0.99,0.99,0.9926001014307998,0.99,0.99,0.9998181411690882,1.0,1.0,0.9998181411801862,1.0,1.0,0.9998182021955678,1.0,1.0,Original,gldm,LowGrayLevelEmphasis
